$CPCE, Daily
      Date,       Open,       High,        Low,      Close,        Volume 
01/09/2004,     0.4500,     0.4500,     0.4500,     0.4500,             0 
01/12/2004,     0.6100,     0.6100,     0.6100,     0.6100,             0 
01/13/2004,     0.4800,     0.4800,     0.4800,     0.4800,             0 
01/14/2004,     0.5200,     0.5200,     0.5200,     0.5200,             0 
01/15/2004,     0.4600,     0.4600,     0.4600,     0.4600,             0 
01/16/2004,     0.3500,     0.3500,     0.3500,     0.3500,             0 
01/20/2004,     0.5200,     0.5200,     0.5200,     0.5200,             0 
01/21/2004,     0.4700,     0.4700,     0.4700,     0.4700,             0 
01/22/2004,     0.7400,     0.7400,     0.7400,     0.7400,             0 
01/23/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
01/26/2004,     0.4700,     0.4700,     0.4700,     0.4700,             0 
01/27/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
01/28/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
01/29/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
01/30/2004,     0.7100,     0.7100,     0.7100,     0.7100,             0 
02/02/2004,     0.6100,     0.6100,     0.6100,     0.6100,             0 
02/03/2004,     0.5800,     0.5800,     0.5800,     0.5800,             0 
02/04/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
02/05/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
02/06/2004,     0.4600,     0.4600,     0.4600,     0.4600,             0 
02/09/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
02/10/2004,     0.6200,     0.6200,     0.6200,     0.6200,             0 
02/11/2004,     0.5600,     0.5600,     0.5600,     0.5600,             0 
02/12/2004,     0.4300,     0.4300,     0.4300,     0.4300,             0 
02/13/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
02/17/2004,     0.8100,     0.8100,     0.8100,     0.8100,             0 
02/18/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
02/19/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
02/20/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
02/23/2004,     0.4700,     0.4700,     0.4700,     0.4700,             0 
02/24/2004,     0.6500,     0.6500,     0.6500,     0.6500,             0 
02/25/2004,     0.6200,     0.6200,     0.6200,     0.6200,             0 
02/26/2004,     0.5200,     0.5200,     0.5200,     0.5200,             0 
02/27/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
03/01/2004,     0.5500,     0.5500,     0.5500,     0.5500,             0 
03/02/2004,     0.5100,     0.5100,     0.5100,     0.5100,             0 
03/03/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
03/04/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
03/05/2004,     0.6100,     0.6100,     0.6100,     0.6100,             0 
03/08/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
03/09/2004,     0.8600,     0.8600,     0.8600,     0.8600,             0 
03/10/2004,     0.7200,     0.7200,     0.7200,     0.7200,             0 
03/11/2004,     0.9600,     0.9600,     0.9600,     0.9600,             0 
03/12/2004,     0.8200,     0.8200,     0.8200,     0.8200,             0 
03/15/2004,     0.8500,     0.8500,     0.8500,     0.8500,             0 
03/16/2004,     0.9300,     0.9300,     0.9300,     0.9300,             0 
03/17/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
03/18/2004,     0.6500,     0.6500,     0.6500,     0.6500,             0 
03/19/2004,     0.8900,     0.8900,     0.8900,     0.8900,             0 
03/22/2004,     0.7400,     0.7400,     0.7400,     0.7400,             0 
03/23/2004,     0.5700,     0.5700,     0.5700,     0.5700,             0 
03/24/2004,     0.7300,     0.7300,     0.7300,     0.7300,             0 
03/25/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
03/26/2004,     0.6200,     0.6200,     0.6200,     0.6200,             0 
03/29/2004,     0.4700,     0.4700,     0.4700,     0.4700,             0 
03/30/2004,     0.4600,     0.4600,     0.4600,     0.4600,             0 
03/31/2004,     1.1000,     1.1000,     1.1000,     1.1000,             0 
04/01/2004,     0.4700,     0.4700,     0.4700,     0.4700,             0 
04/02/2004,     0.5300,     0.5300,     0.5300,     0.5300,             0 
04/05/2004,     0.4900,     0.4900,     0.4900,     0.4900,             0 
04/06/2004,     0.6900,     0.6900,     0.6900,     0.6900,             0 
04/07/2004,     0.5400,     0.5400,     0.5400,     0.5400,             0 
04/08/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
04/12/2004,     0.5700,     0.5700,     0.5700,     0.5700,             0 
04/13/2004,     0.7700,     0.7700,     0.7700,     0.7700,             0 
04/14/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
04/15/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
04/16/2004,     0.6100,     0.6100,     0.6100,     0.6100,             0 
04/19/2004,     0.5600,     0.5600,     0.5600,     0.5600,             0 
04/20/2004,     0.6900,     0.6900,     0.6900,     0.6900,             0 
04/21/2004,     0.5400,     0.5400,     0.5400,     0.5400,             0 
04/22/2004,     0.5400,     0.5400,     0.5400,     0.5400,             0 
04/23/2004,     0.6300,     0.6300,     0.6300,     0.6300,             0 
04/26/2004,     0.5400,     0.5400,     0.5400,     0.5400,             0 
04/27/2004,     0.5700,     0.5700,     0.5700,     0.5700,             0 
04/28/2004,     0.6500,     0.6500,     0.6500,     0.6500,             0 
04/29/2004,     0.7700,     0.7700,     0.7700,     0.7700,             0 
04/30/2004,     0.9500,     0.9500,     0.9500,     0.9500,             0 
05/03/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
05/04/2004,     0.5000,     0.5000,     0.5000,     0.5000,             0 
05/05/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
05/06/2004,     0.9700,     0.9700,     0.9700,     0.9700,             0 
05/07/2004,     0.7900,     0.7900,     0.7900,     0.7900,             0 
05/10/2004,     0.8700,     0.8700,     0.8700,     0.8700,             0 
05/11/2004,     0.9200,     0.9200,     0.9200,     0.9200,             0 
05/12/2004,     0.9400,     0.9400,     0.9400,     0.9400,             0 
05/13/2004,     0.7700,     0.7700,     0.7700,     0.7700,             0 
05/14/2004,     0.8200,     0.8200,     0.8200,     0.8200,             0 
05/17/2004,     0.9600,     0.9600,     0.9600,     0.9600,             0 
05/18/2004,     0.7500,     0.7500,     0.7500,     0.7500,             0 
05/19/2004,     0.5600,     0.5600,     0.5600,     0.5600,             0 
05/20/2004,     1.0200,     1.0200,     1.0200,     1.0200,             0 
05/21/2004,     0.8100,     0.8100,     0.8100,     0.8100,             0 
05/24/2004,     0.6200,     0.6200,     0.6200,     0.6200,             0 
05/25/2004,     0.6900,     0.6900,     0.6900,     0.6900,             0 
05/26/2004,     0.7300,     0.7300,     0.7300,     0.7300,             0 
05/27/2004,     0.6300,     0.6300,     0.6300,     0.6300,             0 
05/28/2004,     0.7000,     0.7000,     0.7000,     0.7000,             0 
06/01/2004,     0.7300,     0.7300,     0.7300,     0.7300,             0 
06/02/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
06/03/2004,     1.0100,     1.0100,     1.0100,     1.0100,             0 
06/04/2004,     0.8300,     0.8300,     0.8300,     0.8300,             0 
06/07/2004,     0.6300,     0.6300,     0.6300,     0.6300,             0 
06/08/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
06/09/2004,     0.7300,     0.7300,     0.7300,     0.7300,             0 
06/10/2004,     1.0100,     1.0100,     1.0100,     1.0100,             0 
06/14/2004,     1.1900,     1.1900,     1.1900,     1.1900,             0 
06/15/2004,     0.6300,     0.6300,     0.6300,     0.6300,             0 
06/16/2004,     0.5300,     0.5300,     0.5300,     0.5300,             0 
06/17/2004,     0.6300,     0.6300,     0.6300,     0.6300,             0 
06/18/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
06/21/2004,     0.6300,     0.6300,     0.6300,     0.6300,             0 
06/22/2004,     0.6900,     0.6900,     0.6900,     0.6900,             0 
06/23/2004,     0.5700,     0.5700,     0.5700,     0.5700,             0 
06/24/2004,     0.4900,     0.4900,     0.4900,     0.4900,             0 
06/25/2004,     0.5700,     0.5700,     0.5700,     0.5700,             0 
06/28/2004,     0.5100,     0.5100,     0.5100,     0.5100,             0 
06/29/2004,     0.7700,     0.7700,     0.7700,     0.7700,             0 
06/30/2004,     0.7300,     0.7300,     0.7300,     0.7300,             0 
07/01/2004,     0.7400,     0.7400,     0.7400,     0.7400,             0 
07/02/2004,     0.7100,     0.7100,     0.7100,     0.7100,             0 
07/06/2004,     1.0000,     1.0000,     1.0000,     1.0000,             0 
07/07/2004,     0.9100,     0.9100,     0.9100,     0.9100,             0 
07/08/2004,     0.8200,     0.8200,     0.8200,     0.8200,             0 
07/09/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
07/12/2004,     0.9100,     0.9100,     0.9100,     0.9100,             0 
07/13/2004,     0.6300,     0.6300,     0.6300,     0.6300,             0 
07/14/2004,     0.7600,     0.7600,     0.7600,     0.7600,             0 
07/15/2004,     0.6200,     0.6200,     0.6200,     0.6200,             0 
07/16/2004,     0.9300,     0.9300,     0.9300,     0.9300,             0 
07/19/2004,     0.5800,     0.5800,     0.5800,     0.5800,             0 
07/20/2004,     0.5700,     0.5700,     0.5700,     0.5700,             0 
07/21/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
07/22/2004,     0.7100,     0.7100,     0.7100,     0.7100,             0 
07/23/2004,     0.6300,     0.6300,     0.6300,     0.6300,             0 
07/26/2004,     0.7100,     0.7100,     0.7100,     0.7100,             0 
07/27/2004,     0.5500,     0.5500,     0.5500,     0.5500,             0 
07/28/2004,     0.5500,     0.5500,     0.5500,     0.5500,             0 
07/29/2004,     0.5600,     0.5600,     0.5600,     0.5600,             0 
07/30/2004,     0.5300,     0.5300,     0.5300,     0.5300,             0 
08/02/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
08/03/2004,     0.5400,     0.5400,     0.5400,     0.5400,             0 
08/04/2004,     0.7200,     0.7200,     0.7200,     0.7200,             0 
08/05/2004,     0.7000,     0.7000,     0.7000,     0.7000,             0 
08/06/2004,     1.2800,     1.2800,     1.2800,     1.2800,             0 
08/09/2004,     0.8700,     0.8700,     0.8700,     0.8700,             0 
08/10/2004,     0.7935,     0.7935,     0.7935,     0.7935,             0 
08/11/2004,     0.7755,     0.7755,     0.7755,     0.7755,             0 
08/12/2004,     0.9800,     0.9800,     0.9800,     0.9800,             0 
08/13/2004,     0.7500,     0.7500,     0.7500,     0.7500,             0 
08/16/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
08/17/2004,     0.6900,     0.6900,     0.6900,     0.6900,             0 
08/18/2004,     0.8200,     0.8200,     0.8200,     0.8200,             0 
08/19/2004,     0.8170,     0.8170,     0.8170,     0.8170,             0 
08/20/2004,     0.7200,     0.7200,     0.7200,     0.7200,             0 
08/23/2004,     0.6747,     0.6747,     0.6747,     0.6747,             0 
08/24/2004,     0.8357,     0.8357,     0.8357,     0.8357,             0 
08/25/2004,     0.6329,     0.6329,     0.6329,     0.6329,             0 
08/26/2004,     0.6568,     0.6568,     0.6568,     0.6568,             0 
08/27/2004,     0.7232,     0.7232,     0.7232,     0.7232,             0 
08/30/2004,     0.7700,     0.7700,     0.7700,     0.7700,             0 
08/31/2004,     0.6200,     0.6200,     0.6200,     0.6200,             0 
09/01/2004,     0.8600,     0.8600,     0.8600,     0.8600,             0 
09/02/2004,     0.8200,     0.8200,     0.8200,     0.8200,             0 
09/03/2004,     0.8100,     0.8100,     0.8100,     0.8100,             0 
09/07/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
09/08/2004,     0.8100,     0.8100,     0.8100,     0.8100,             0 
09/09/2004,     0.7700,     0.7700,     0.7700,     0.7700,             0 
09/10/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
09/13/2004,     0.5600,     0.5600,     0.5600,     0.5600,             0 
09/14/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
09/15/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
09/16/2004,     0.6100,     0.6100,     0.6100,     0.6100,             0 
09/17/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
09/20/2004,     0.5800,     0.5800,     0.5800,     0.5800,             0 
09/21/2004,     0.7100,     0.7100,     0.7100,     0.7100,             0 
09/22/2004,     0.9200,     0.9200,     0.9200,     0.9200,             0 
09/23/2004,     0.9100,     0.9100,     0.9100,     0.9100,             0 
09/24/2004,     0.8400,     0.8400,     0.8400,     0.8400,             0 
09/27/2004,     0.7900,     0.7900,     0.7900,     0.7900,             0 
09/28/2004,     0.8500,     0.8500,     0.8500,     0.8500,             0 
09/29/2004,     0.6500,     0.6500,     0.6500,     0.6500,             0 
09/30/2004,     0.7300,     0.7300,     0.7300,     0.7300,             0 
10/01/2004,     0.7700,     0.7700,     0.7700,     0.7700,             0 
10/04/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
10/05/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
10/06/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
10/07/2004,     0.7500,     0.7500,     0.7500,     0.7500,             0 
10/08/2004,     0.8200,     0.8200,     0.8200,     0.8200,             0 
10/11/2004,     0.6200,     0.6200,     0.6200,     0.6200,             0 
10/12/2004,     0.9000,     0.9000,     0.9000,     0.9000,             0 
10/13/2004,     0.8000,     0.8000,     0.8000,     0.8000,             0 
10/14/2004,     0.8500,     0.8500,     0.8500,     0.8500,             0 
10/15/2004,     0.7600,     0.7600,     0.7600,     0.7600,             0 
10/18/2004,     0.7100,     0.7100,     0.7100,     0.7100,             0 
10/19/2004,     0.8700,     0.8700,     0.8700,     0.8700,             0 
10/20/2004,     0.8300,     0.8300,     0.8300,     0.8300,             0 
10/21/2004,     0.7600,     0.7600,     0.7600,     0.7600,             0 
10/22/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
10/25/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
10/26/2004,     0.5800,     0.5800,     0.5800,     0.5800,             0 
10/27/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
10/28/2004,     0.5500,     0.5500,     0.5500,     0.5500,             0 
10/29/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
11/01/2004,     0.7600,     0.7600,     0.7600,     0.7600,             0 
11/02/2004,     0.5500,     0.5500,     0.5500,     0.5500,             0 
11/03/2004,     0.6800,     0.6800,     0.6800,     0.6800,             0 
11/04/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
11/05/2004,     0.5100,     0.5100,     0.5100,     0.5100,             0 
11/08/2004,     0.4900,     0.4900,     0.4900,     0.4900,             0 
11/09/2004,     0.5300,     0.5300,     0.5300,     0.5300,             0 
11/10/2004,     0.5700,     0.5700,     0.5700,     0.5700,             0 
11/11/2004,     0.5800,     0.5800,     0.5800,     0.5800,             0 
11/12/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
11/15/2004,     0.4000,     0.4000,     0.4000,     0.4000,             0 
11/16/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
11/17/2004,     0.5100,     0.5100,     0.5100,     0.5100,             0 
11/18/2004,     0.5100,     0.5100,     0.5100,     0.5100,             0 
11/19/2004,     0.5200,     0.5200,     0.5200,     0.5200,             0 
11/22/2004,     0.5300,     0.5300,     0.5300,     0.5300,             0 
11/23/2004,     0.6600,     0.6600,     0.6600,     0.6600,             0 
11/24/2004,     0.4900,     0.4900,     0.4900,     0.4900,             0 
11/26/2004,     0.5800,     0.5800,     0.5800,     0.5800,             0 
11/29/2004,     0.5300,     0.5300,     0.5300,     0.5300,             0 
11/30/2004,     0.6900,     0.6900,     0.6900,     0.6900,             0 
12/01/2004,     0.5300,     0.5300,     0.5300,     0.5300,             0 
12/02/2004,     0.6900,     0.6900,     0.6900,     0.6900,             0 
12/03/2004,     0.5400,     0.5400,     0.5400,     0.5400,             0 
12/06/2004,     0.6400,     0.6400,     0.6400,     0.6400,             0 
12/07/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
12/08/2004,     0.6800,     0.6800,     0.6800,     0.6800,             0 
12/09/2004,     0.7600,     0.7600,     0.7600,     0.7600,             0 
12/10/2004,     0.4700,     0.4700,     0.4700,     0.4700,             0 
12/13/2004,     0.4700,     0.4700,     0.4700,     0.4700,             0 
12/14/2004,     0.6100,     0.6100,     0.6100,     0.6100,             0 
12/15/2004,     0.4200,     0.4200,     0.4200,     0.4200,             0 
12/16/2004,     0.4400,     0.4400,     0.4400,     0.4400,             0 
12/17/2004,     0.5400,     0.5400,     0.5400,     0.5400,             0 
12/20/2004,     0.6200,     0.6200,     0.6200,     0.6200,             0 
12/21/2004,     0.5100,     0.5100,     0.5100,     0.5100,             0 
12/22/2004,     0.6500,     0.6500,     0.6500,     0.6500,             0 
12/23/2004,     0.5700,     0.5700,     0.5700,     0.5700,             0 
12/27/2004,     0.6700,     0.6700,     0.6700,     0.6700,             0 
12/28/2004,     0.4800,     0.4800,     0.4800,     0.4800,             0 
12/29/2004,     0.5900,     0.5900,     0.5900,     0.5900,             0 
12/30/2004,     0.6000,     0.6000,     0.6000,     0.6000,             0 
12/31/2004,     0.4500,     0.4500,     0.4500,     0.4500,             0 
01/03/2005,     0.5800,     0.5800,     0.5800,     0.5800,             0 
01/04/2005,     0.6000,     0.6000,     0.6000,     0.6000,             0 
01/05/2005,     0.7300,     0.7300,     0.7300,     0.7300,             0 
01/06/2005,     0.6700,     0.6700,     0.6700,     0.6700,             0 
01/07/2005,     0.7800,     0.7800,     0.7800,     0.7800,             0 
01/10/2005,     0.6500,     0.6500,     0.6500,     0.6500,             0 
01/11/2005,     0.6500,     0.6500,     0.6500,     0.6500,             0 
01/12/2005,     0.6700,     0.6700,     0.6700,     0.6700,             0 
01/13/2005,     0.6800,     0.6800,     0.6800,     0.6800,             0 
01/14/2005,     0.5800,     0.5800,     0.5800,     0.5800,             0 
01/18/2005,     0.6700,     0.6700,     0.6700,     0.6700,             0 
01/19/2005,     0.7500,     0.7500,     0.7500,     0.7500,             0 
01/20/2005,     0.7600,     0.7600,     0.7600,     0.7600,             0 
01/21/2005,     0.6400,     0.6400,     0.6400,     0.6400,             0 
01/24/2005,     0.6400,     0.6400,     0.6400,     0.6400,             0 
01/25/2005,     0.6300,     0.6300,     0.6300,     0.6300,             0 
01/26/2005,     0.5700,     0.5700,     0.5700,     0.5700,             0 
01/27/2005,     0.5300,     0.5300,     0.5300,     0.5300,             0 
01/28/2005,     0.6100,     0.6100,     0.6100,     0.6100,             0 
01/31/2005,     0.5600,     0.5600,     0.5600,     0.5600,             0 
02/01/2005,     0.5200,     0.5200,     0.5200,     0.5200,             0 
02/02/2005,     0.5000,     0.5000,     0.5000,     0.5000,             0 
02/03/2005,     0.6400,     0.6400,     0.6400,     0.6400,             0 
02/04/2005,     0.4900,     0.4900,     0.4900,     0.4900,             0 
02/07/2005,     0.4500,     0.4500,     0.4500,     0.4500,             0 
02/08/2005,     0.5700,     0.5700,     0.5700,     0.5700,             0 
02/09/2005,     0.7000,     0.7000,     0.7000,     0.7000,             0 
02/10/2005,     0.7500,     0.7500,     0.7500,     0.7500,             0 
02/11/2005,     0.6600,     0.6600,     0.6600,     0.6600,             0 
02/14/2005,     0.6700,     0.6700,     0.6700,     0.6700,             0 
02/15/2005,     0.5400,     0.5400,     0.5400,     0.5400,             0 
02/16/2005,     0.5100,     0.5100,     0.5100,     0.5100,             0 
02/17/2005,     0.6200,     0.6200,     0.6200,     0.6200,             0 
02/18/2005,     0.5900,     0.5900,     0.5900,     0.5900,             0 
02/22/2005,     0.5300,     0.5300,     0.5300,     0.5300,             0 
02/23/2005,     0.5600,     0.5600,     0.5600,     0.5600,             0 
02/24/2005,     0.7800,     0.7800,     0.7800,     0.7800,             0 
02/25/2005,     0.6300,     0.6300,     0.6300,     0.6300,             0 
02/28/2005,     0.5500,     0.5500,     0.5500,     0.5500,             0 
03/01/2005,     0.6800,     0.6800,     0.6800,     0.6800,             0 
03/02/2005,     0.6200,     0.6200,     0.6200,     0.6200,             0 
03/03/2005,     0.6600,     0.6600,     0.6600,     0.6600,             0 
03/04/2005,     0.6100,     0.6100,     0.6100,     0.6100,             0 
03/07/2005,     0.5700,     0.5700,     0.5700,     0.5700,             0 
03/08/2005,     0.6800,     0.6800,     0.6800,     0.6800,             0 
03/09/2005,     0.7000,     0.7000,     0.7000,     0.7000,             0 
03/10/2005,     0.6600,     0.6600,     0.6600,     0.6600,             0 
03/11/2005,     0.6200,     0.6200,     0.6200,     0.6200,             0 
03/14/2005,     0.6600,     0.6600,     0.6600,     0.6600,             0 
03/15/2005,     0.5700,     0.5700,     0.5700,     0.5700,             0 
03/16/2005,     0.8300,     0.8300,     0.8300,     0.8300,             0 
03/17/2005,     0.6900,     0.6900,     0.6900,     0.6900,             0 
03/18/2005,     0.7200,     0.7200,     0.7200,     0.7200,             0 
03/21/2005,     0.6200,     0.6200,     0.6200,     0.6200,             0 
03/22/2005,     0.8200,     0.8200,     0.8200,     0.8200,             0 
03/23/2005,     0.5200,     0.5200,     0.5200,     0.5200,             0 
03/24/2005,     0.5000,     0.5000,     0.5000,     0.5000,             0 
03/28/2005,     0.5100,     0.5100,     0.5100,     0.5100,             0 
03/29/2005,     0.6800,     0.6800,     0.6800,     0.6800,             0 
03/30/2005,     0.5700,     0.5700,     0.5700,     0.5700,             0 
03/31/2005,     0.5800,     0.5800,     0.5800,     0.5800,             0 
04/01/2005,     0.8100,     0.8100,     0.8100,     0.8100,             0 
04/04/2005,     0.6900,     0.6900,     0.6900,     0.6900,             0 
04/05/2005,     0.6000,     0.6000,     0.6000,     0.6000,             0 
04/06/2005,     0.8100,     0.8100,     0.8100,     0.8100,             0 
04/07/2005,     0.5400,     0.5400,     0.5400,     0.5400,             0 
04/08/2005,     0.5500,     0.5500,     0.5500,     0.5500,             0 
04/11/2005,     0.7100,     0.7100,     0.7100,     0.7100,             0 
04/12/2005,     0.6800,     0.6800,     0.6800,     0.6800,             0 
04/13/2005,     0.7300,     0.7300,     0.7300,     0.7300,             0 
04/14/2005,     0.7000,     0.7000,     0.7000,     0.7000,             0 
04/15/2005,     1.0000,     1.0000,     1.0000,     1.0000,             0 
04/18/2005,     0.6900,     0.6900,     0.6900,     0.6900,             0 
04/19/2005,     0.5900,     0.5900,     0.5900,     0.5900,             0 
04/20/2005,     0.6300,     0.6300,     0.6300,     0.6300,             0 
04/21/2005,     0.5800,     0.5800,     0.5800,     0.5800,             0 
04/22/2005,     0.6700,     0.6700,     0.6700,     0.6700,             0 
04/25/2005,     0.6500,     0.6500,     0.6500,     0.6500,             0 
04/26/2005,     0.7100,     0.7100,     0.7100,     0.7100,             0 
04/27/2005,     0.7700,     0.7700,     0.7700,     0.7700,             0 
04/28/2005,     0.7600,     0.7600,     0.7600,     0.7600,             0 
04/29/2005,     0.7400,     0.7400,     0.7400,     0.7400,             0 
05/02/2005,     0.6700,     0.6700,     0.6700,     0.6700,             0 
05/03/2005,     0.6200,     0.6200,     0.6200,     0.6200,             0 
05/04/2005,     0.8400,     0.8400,     0.8400,     0.8400,             0 
05/05/2005,     0.7400,     0.7400,     0.7400,     0.7400,             0 
05/06/2005,     0.8000,     0.8000,     0.8000,     0.8000,             0 
05/09/2005,     0.6300,     0.6300,     0.6300,     0.6300,             0 
05/10/2005,     0.5300,     0.5300,     0.5300,     0.5300,             0 
05/11/2005,     0.7000,     0.7000,     0.7000,     0.7000,             0 
05/12/2005,     0.7400,     0.7400,     0.7400,     0.7400,             0 
05/13/2005,     0.7200,     0.7200,     0.7200,     0.7200,             0 
05/16/2005,     0.5500,     0.5500,     0.5500,     0.5500,             0 
